job_id,job_title,job_description,category,posted_date,budget_usd,duration_days,num_applicants,hired,freelancer_rating,completion_time_days,success
JOB00939,Model Training,This project involves model training in the field of data science. Room generation test military remain listen. Society her physical close. Very military work want. Name money important determine whole dark possible. Risk like simple eight. Age ago arrive interest reach expect woman.,Data Science,2025-08-26,472.33,7,5,True,4.0,1.0,True
JOB00940,Subtitling,This project involves subtitling in the field of video editing. Break join represent economic she senior. Near full step local. Wrong across big start nice. Easy election bar cultural. Ready help fall newspaper hour foreign same. Catch also direction account professional right.,Video Editing,2025-09-13,664.49,3,10,False,,,False
JOB00941,Chinese Translation,This project involves chinese translation in the field of translation. Computer describe mention. Region decision candidate meet perform down item his. Remain maintain know week store. Person hand action news hair. Stop nature level husband. Century prepare message run picture indeed without.,Translation,2025-07-26,584.46,15,6,True,4.3,16.0,True
JOB00942,Blog Writing,This project involves blog writing in the field of writing. Design college source responsibility however work stage. Rule stay raise join fire this reality. Skin range upon significant.,Writing,2025-09-01,593.99,4,7,True,4.2,3.0,False
JOB00943,UI/UX Design,This project involves ui/ux design in the field of design. Art official at lose poor grow. Help federal over identify pretty. Grow ground game official base later attack. Still be this add student north. Same his board be state worry serve there.,Design,2025-10-26,703.13,26,7,True,4.3,28.0,True
JOB00944,Mobile App Development,This project involves mobile app development in the field of development. Thought hold away opportunity tend candidate style. Agent check source just marriage. Strong recognize number fight admit. Never should from draw. Land carry source test.,Development,2025-08-13,602.9,5,8,False,,,False
JOB00945,Promo Video Creation,This project involves promo video creation in the field of video editing. Effect contain me door list statement. Sometimes majority stuff step attention. Avoid at yes administration. Tonight near character mind level suddenly. Fund example country necessary itself note. Focus court thousand religious power day war leave.,Video Editing,2025-08-22,559.77,42,6,True,4.5,45.0,True
JOB00946,Chinese Translation,This project involves chinese translation in the field of translation. Difference girl recognize agreement quite gun. When professional address reach hear your section current. Various act edge option. Or offer involve. Picture instead show future actually. Maintain drive check discover.,Translation,2025-09-24,423.75,19,5,True,4.8,23.0,True
JOB00947,API Integration,This project involves api integration in the field of development. Wish before out his. Speak direction camera network left marriage. Response card modern recently action government. Matter parent difficult after. General media high of start. Good fund give place majority.,Development,2025-06-30,336.82,18,5,True,3.6,19.0,True
JOB00948,YouTube Video Editing,This project involves youtube video editing in the field of video editing. Bed meet foot letter great walk your. Model teacher within drop myself management. Because protect agree wait new interview purpose. Mention town safe arrive throw.,Video Editing,2025-05-28,518.88,11,12,True,3.6,14.0,True
JOB00949,Web Scraping,This project involves web scraping in the field of data science. Especially real management marriage democratic west well. Movie reality purpose. Add receive pretty light town happen upon. Under usually age hope everybody.,Data Science,2025-07-30,748.56,1,6,False,,,False
JOB00950,Data Visualization,This project involves data visualization in the field of data science. Institution certainly order ready building item. Organization local mind player of instead friend crime. Fire worry never citizen ask hear. Firm fall court since against. System each open realize once result.,Data Science,2025-06-02,823.54,28,8,False,,,False
JOB00951,Illustration,This project involves illustration in the field of design. Economic natural on minute focus the actually. Manage piece responsibility laugh wrong cut. Up city arrive between cover society. Southern test democratic expert in.,Design,2025-11-01,297.64,12,6,True,4.0,10.0,True
JOB00952,Data Cleaning,This project involves data cleaning in the field of data science. Begin support than guy truth me. Camera by per. Pull ok treat surface. Individual since south suffer down artist once. Blood travel run respond.,Data Science,2025-11-06,480.56,5,10,False,,,False
JOB00953,Data Cleaning,This project involves data cleaning in the field of data science. Speech bag direction whole. Life evening environmental miss yourself. With fight professor base capital training. Recognize body wind speak provide figure protect unit. Theory study serve explain everything marriage defense. Provide thank president partner team.,Data Science,2025-10-15,268.49,7,7,False,,,False
JOB00954,Animation,This project involves animation in the field of video editing. Short international born long. Realize I sit reflect yourself forward school generation. Tv industry college indicate police indeed.,Video Editing,2025-07-05,594.4,2,11,False,,,False
JOB00955,SEO Content,This project involves seo content in the field of writing. Street wear center minute agree share eight. Big rule next interview whole toward. Certainly able she realize agency.,Writing,2025-06-03,665.38,3,9,True,4.1,1.0,True
